generated_rule,ground_truth_rule,meteor,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bert_precision,bert_recall,bert_f1,cosine_similarity
The session will not be modified unless the modified attribute is explicitly set to true.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.15393100681909347,0.3333333333333333,0.1724137931034483,0.22727272727272724,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.3333333333333333,0.1724137931034483,0.22727272727272724,0.8805795311927795,0.8275097012519836,0.8532202243804932,0.4973958730697632
The session will not be modified unless the modified attribute is explicitly set to true.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.051948051948051945,0.2,0.07894736842105263,0.11320754716981134,0.0,0.0,0.0,0.13333333333333333,0.05263157894736842,0.07547169811320754,0.8615000247955322,0.8347231149673462,0.8479002714157104,0.05134650692343712
The session will not be modified unless the modified attribute is explicitly set to true.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.046583850931677016,0.13333333333333333,0.06451612903225806,0.08695652173913043,0.0,0.0,0.0,0.13333333333333333,0.06451612903225806,0.08695652173913043,0.865276575088501,0.8407320976257324,0.852827787399292,0.25466907024383545
The session will not be modified unless the modified attribute is explicitly set to true.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.10204081632653061,0.2,0.15789473684210525,0.17647058823529413,0.0,0.0,0.0,0.13333333333333333,0.10526315789473684,0.11764705882352941,0.8715920448303223,0.850811243057251,0.861076295375824,0.22140304744243622
The session will not be modified unless the modified attribute is explicitly set to true.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.07987220447284345,0.26666666666666666,0.12903225806451613,0.17391304347826086,0.0,0.0,0.0,0.13333333333333333,0.06451612903225806,0.08695652173913043,0.8844248056411743,0.8440531492233276,0.8637675046920776,0.10002274811267853
The session will not be modified unless the modified attribute is explicitly set to true.,"If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.1532242289887201,0.4,0.20689655172413793,0.2727272727272727,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.26666666666666666,0.13793103448275862,0.18181818181818182,0.894816517829895,0.8589692711830139,0.8765265345573425,0.11214857548475266
"If the session is empty and modified, the cookie will be deleted from the response.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.1079136690647482,0.26666666666666666,0.16,0.2,0.0,0.0,0.0,0.2,0.12,0.15,0.8741072416305542,0.848569929599762,0.861149251461029,0.23371809720993042
"If the session is empty and modified, the cookie will be deleted from the response.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.04918032786885246,0.13333333333333333,0.06896551724137931,0.09090909090909091,0.0,0.0,0.0,0.13333333333333333,0.06896551724137931,0.09090909090909091,0.8719444274902344,0.8543460369110107,0.8630555272102356,0.3575510084629059
"If the session is empty and modified, the cookie will be deleted from the response.",Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.07194244604316546,0.2,0.10344827586206896,0.13636363636363635,0.0,0.0,0.0,0.2,0.10344827586206896,0.13636363636363635,0.8810304999351501,0.8224186897277832,0.8507161736488342,0.5896898508071899
"If the session is empty and modified, the cookie will be deleted from the response.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.077720207253886,0.26666666666666666,0.10526315789473684,0.1509433962264151,0.0,0.0,0.0,0.13333333333333333,0.05263157894736842,0.07547169811320754,0.8694170713424683,0.8360141515731812,0.8523885011672974,0.12480450421571732
"If the session is empty and modified, the cookie will be deleted from the response.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.09287925696594428,0.26666666666666666,0.12903225806451613,0.17391304347826086,0.0,0.0,0.0,0.26666666666666666,0.12903225806451613,0.17391304347826086,0.8828796148300171,0.8486557006835938,0.8654294610023499,0.2624351382255554
"If the session is empty and modified, the cookie will be deleted from the response.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.07614213197969542,0.06666666666666667,0.05263157894736842,0.058823529411764705,0.0,0.0,0.0,0.06666666666666667,0.05263157894736842,0.058823529411764705,0.8563855886459351,0.8371372222900391,0.8466520309448242,0.19886216521263123
"If the session is empty and modified, the cookie will be deleted from the response.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.09554140127388534,0.26666666666666666,0.12903225806451613,0.17391304347826086,0.0,0.0,0.0,0.13333333333333333,0.06451612903225806,0.08695652173913043,0.8728598952293396,0.8378531336784363,0.8549983501434326,0.05631176754832268
"If the session is empty and modified, the cookie will be deleted from the response.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.09554140127388534,0.26666666666666666,0.13793103448275862,0.18181818181818182,0.0,0.0,0.0,0.2,0.10344827586206896,0.13636363636363635,0.8872935771942139,0.8532475829124451,0.869937539100647,0.1185227558016777
A null session will be created if the session support cannot be loaded due to a configuration error.,"request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.13238434163701068,0.2222222222222222,0.16,0.18604651162790697,0.058823529411764705,0.041666666666666664,0.048780487804878044,0.16666666666666666,0.12,0.13953488372093023,0.8775134086608887,0.8528687357902527,0.8650155067443848,0.32706719636917114
A null session will be created if the session support cannot be loaded due to a configuration error.,"Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.06493506493506494,0.2222222222222222,0.13793103448275862,0.1702127659574468,0.058823529411764705,0.03571428571428571,0.044444444444444446,0.16666666666666666,0.10344827586206896,0.1276595744680851,0.878483235836029,0.8544321060180664,0.8662907481193542,0.24386274814605713
A null session will be created if the session support cannot be loaded due to a configuration error.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.10676156583629894,0.2777777777777778,0.1724137931034483,0.21276595744680854,0.0,0.0,0.0,0.16666666666666666,0.10344827586206896,0.1276595744680851,0.8740564584732056,0.8198502063751221,0.8460859656333923,0.4870387315750122
A null session will be created if the session support cannot be loaded due to a configuration error.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.08997429305912595,0.3333333333333333,0.15789473684210525,0.21428571428571427,0.0,0.0,0.0,0.2222222222222222,0.10526315789473684,0.14285714285714285,0.8719532489776611,0.8380910754203796,0.8546868562698364,0.1015409454703331
A null session will be created if the session support cannot be loaded due to a configuration error.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.07668711656441718,0.2222222222222222,0.12903225806451613,0.16326530612244897,0.0,0.0,0.0,0.16666666666666666,0.0967741935483871,0.12244897959183673,0.8683549761772156,0.8355509638786316,0.8516371846199036,0.18125325441360474
A null session will be created if the session support cannot be loaded due to a configuration error.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.05000000000000001,0.05555555555555555,0.05263157894736842,0.05405405405405406,0.0,0.0,0.0,0.05555555555555555,0.05263157894736842,0.05405405405405406,0.862714946269989,0.842108964920044,0.8522873520851135,0.2040187269449234
A null session will be created if the session support cannot be loaded due to a configuration error.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.06309148264984228,0.16666666666666666,0.0967741935483871,0.12244897959183673,0.0,0.0,0.0,0.1111111111111111,0.06451612903225806,0.08163265306122448,0.8681437969207764,0.838550329208374,0.8530905246734619,0.08912035077810287
A null session will be created if the session support cannot be loaded due to a configuration error.,"If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.0946372239747634,0.2777777777777778,0.1724137931034483,0.21276595744680854,0.0,0.0,0.0,0.2222222222222222,0.13793103448275862,0.1702127659574468,0.8665255308151245,0.8443104028701782,0.8552737236022949,0.09416281431913376
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.07272727272727274,0.23076923076923078,0.12,0.15789473684210525,0.0,0.0,0.0,0.15384615384615385,0.08,0.10526315789473685,0.8506848216056824,0.8509621620178223,0.8508234620094299,0.37294596433639526
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.049668874172185434,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.0,0.0,0.0,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.8485650420188904,0.8468867540359497,0.8477250933647156,0.3117790222167969
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.07272727272727274,0.3076923076923077,0.13793103448275862,0.1904761904761905,0.0,0.0,0.0,0.3076923076923077,0.13793103448275862,0.1904761904761905,0.8826907873153687,0.8424628973007202,0.8621078133583069,0.5290852785110474
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.026109660574412535,0.07692307692307693,0.02631578947368421,0.0392156862745098,0.0,0.0,0.0,0.07692307692307693,0.02631578947368421,0.0392156862745098,0.8194041848182678,0.8278277516365051,0.8235944509506226,0.06985922157764435
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.0625,0.23076923076923078,0.0967741935483871,0.13636363636363635,0.0,0.0,0.0,0.15384615384615385,0.06451612903225806,0.09090909090909091,0.8273681998252869,0.8335171937942505,0.830431342124939,0.13926121592521667
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.05154639175257732,0.07692307692307693,0.05263157894736842,0.0625,0.0,0.0,0.0,0.07692307692307693,0.05263157894736842,0.0625,0.8407952785491943,0.8499066233634949,0.8453263640403748,0.21121445298194885
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.048231511254019296,0.23076923076923078,0.0967741935483871,0.13636363636363635,0.0,0.0,0.0,0.23076923076923078,0.0967741935483871,0.13636363636363635,0.847661018371582,0.847966194152832,0.847813606262207,0.26114410161972046
The session cookie name is determined by the 'SESSION_COOKIE_NAME' configuration value.,"If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.06430868167202572,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.0,0.0,0.0,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.8545501232147217,0.8441914319992065,0.8493391871452332,0.09584739804267883
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.07272727272727274,0.23076923076923078,0.12,0.15789473684210525,0.0,0.0,0.0,0.15384615384615385,0.08,0.10526315789473685,0.8464532494544983,0.8514553308486938,0.8489468693733215,0.4266268014907837
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.033112582781456956,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.0,0.0,0.0,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.8432697057723999,0.8468219637870789,0.8450421094894409,0.25021257996559143
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.07272727272727274,0.3076923076923077,0.13793103448275862,0.1904761904761905,0.0,0.0,0.0,0.3076923076923077,0.13793103448275862,0.1904761904761905,0.8758009672164917,0.8413164019584656,0.858212411403656,0.5434667468070984
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.026109660574412535,0.07692307692307693,0.02631578947368421,0.0392156862745098,0.0,0.0,0.0,0.07692307692307693,0.02631578947368421,0.0392156862745098,0.8189389109611511,0.8277204036712646,0.8233062028884888,0.07756917923688889
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.0625,0.23076923076923078,0.0967741935483871,0.13636363636363635,0.0,0.0,0.0,0.15384615384615385,0.06451612903225806,0.09090909090909091,0.8242833614349365,0.833585798740387,0.8289085030555725,0.16221736371517181
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.05154639175257732,0.07692307692307693,0.05263157894736842,0.0625,0.0,0.0,0.0,0.07692307692307693,0.05263157894736842,0.0625,0.836023211479187,0.8513907194137573,0.8436369895935059,0.20941102504730225
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.03215434083601286,0.07692307692307693,0.03225806451612903,0.045454545454545456,0.0,0.0,0.0,0.07692307692307693,0.03225806451612903,0.045454545454545456,0.836958646774292,0.838966965675354,0.8379616141319275,0.16581058502197266
The session cookie domain is determined by the 'SESSION_COOKIE_DOMAIN' configuration value.,"If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.048231511254019296,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.0,0.0,0.0,0.15384615384615385,0.06896551724137931,0.09523809523809525,0.8503385782241821,0.8445941209793091,0.8474566340446472,0.059807825833559036
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.10416666666666669,0.21739130434782608,0.2,0.20833333333333331,0.0,0.0,0.0,0.13043478260869565,0.12,0.12499999999999997,0.8208431005477905,0.8560599088668823,0.8380817174911499,0.49744895100593567
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.0634920634920635,0.17391304347826086,0.13793103448275862,0.15384615384615385,0.0,0.0,0.0,0.13043478260869565,0.10344827586206896,0.11538461538461538,0.821803092956543,0.8564085364341736,0.8387489914894104,0.35072317719459534
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.10416666666666669,0.2608695652173913,0.20689655172413793,0.23076923076923075,0.0,0.0,0.0,0.17391304347826086,0.13793103448275862,0.15384615384615385,0.8425058126449585,0.8469338417053223,0.8447140455245972,0.5287879705429077
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.06313131313131314,0.13043478260869565,0.07894736842105263,0.09836065573770492,0.0,0.0,0.0,0.08695652173913043,0.05263157894736842,0.06557377049180328,0.8097763061523438,0.8368951678276062,0.823112428188324,0.24983680248260498
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.07507507507507508,0.17391304347826086,0.12903225806451613,0.14814814814814814,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.07407407407407407,0.8083449602127075,0.8389182090759277,0.8233479261398315,0.24754144251346588
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.07246376811594203,0.08695652173913043,0.10526315789473684,0.09523809523809525,0.0,0.0,0.0,0.043478260869565216,0.05263157894736842,0.04761904761904762,0.8199173212051392,0.8601411581039429,0.8395477533340454,0.3086339831352234
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.0771604938271605,0.13043478260869565,0.0967741935483871,0.1111111111111111,0.0,0.0,0.0,0.08695652173913043,0.06451612903225806,0.07407407407407407,0.8243542909622192,0.8516119718551636,0.8377615213394165,0.1682010293006897
The session cookie path is determined by the 'SESSION_COOKIE_PATH' configuration value or falls back to 'APPLICATION_ROOT' or '/' if not set.,"If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.0771604938271605,0.17391304347826086,0.13793103448275862,0.15384615384615385,0.0,0.0,0.0,0.13043478260869565,0.10344827586206896,0.11538461538461538,0.8347048759460449,0.8527621030807495,0.8436368703842163,0.1895056664943695
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.07194244604316546,0.125,0.08,0.09756097560975609,0.0,0.0,0.0,0.125,0.08,0.09756097560975609,0.8341687917709351,0.8549243807792664,0.8444190621376038,0.34420937299728394
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.06557377049180328,0.125,0.06896551724137931,0.08888888888888889,0.0,0.0,0.0,0.125,0.06896551724137931,0.08888888888888889,0.831561803817749,0.8526290059089661,0.8419636487960815,0.3202986717224121
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.1079136690647482,0.3125,0.1724137931034483,0.22222222222222224,0.0,0.0,0.0,0.25,0.13793103448275862,0.17777777777777778,0.8580203652381897,0.8439178466796875,0.8509106636047363,0.5489224195480347
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.05181347150259068,0.125,0.05263157894736842,0.07407407407407407,0.0,0.0,0.0,0.125,0.05263157894736842,0.07407407407407407,0.8103646039962769,0.8311881422996521,0.8206443190574646,0.11203297227621078
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.09287925696594428,0.1875,0.0967741935483871,0.12765957446808507,0.0,0.0,0.0,0.125,0.06451612903225806,0.0851063829787234,0.8228260278701782,0.8431659936904907,0.8328718543052673,0.18813249468803406
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.050761421319796954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310815691947937,0.8586877584457397,0.844659149646759,0.24282990396022797
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.06369426751592357,0.0625,0.03225806451612903,0.0425531914893617,0.0,0.0,0.0,0.0625,0.03225806451612903,0.0425531914893617,0.8187681436538696,0.836114764213562,0.8273505568504333,0.09515326470136642
The session cookie will be marked as HttpOnly based on the 'SESSION_COOKIE_HTTPONLY' configuration value.,"If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.11146496815286625,0.25,0.13793103448275862,0.17777777777777778,0.06666666666666667,0.03571428571428571,0.046511627906976744,0.1875,0.10344827586206896,0.13333333333333333,0.8378691673278809,0.851141095161438,0.8444530367851257,0.1433066427707672
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,"request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.07194244604316546,0.125,0.08,0.09756097560975609,0.0,0.0,0.0,0.125,0.08,0.09756097560975609,0.8429403305053711,0.8547442555427551,0.8488012552261353,0.2666766941547394
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,"Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.06557377049180328,0.125,0.06896551724137931,0.08888888888888889,0.0,0.0,0.0,0.125,0.06896551724137931,0.08888888888888889,0.8447955250740051,0.8525398969650269,0.8486499786376953,0.2775392234325409
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.1079136690647482,0.3125,0.1724137931034483,0.22222222222222224,0.0,0.0,0.0,0.25,0.13793103448275862,0.17777777777777778,0.8809271454811096,0.8511204719543457,0.8657673597335815,0.5091449022293091
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,"Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.05181347150259068,0.125,0.05263157894736842,0.07407407407407407,0.0,0.0,0.0,0.125,0.05263157894736842,0.07407407407407407,0.8193621635437012,0.8317098021507263,0.8254897594451904,-0.031704455614089966
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,"If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.09287925696594428,0.1875,0.0967741935483871,0.12765957446808507,0.0,0.0,0.0,0.125,0.06451612903225806,0.0851063829787234,0.8245241045951843,0.8404170274734497,0.8323947787284851,0.14938779175281525
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,"Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.050761421319796954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401145935058594,0.8556902408599854,0.8478308916091919,0.17527127265930176
The session cookie will be marked as secure based on the 'SESSION_COOKIE_SECURE' configuration value.,"A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.06369426751592357,0.0625,0.03225806451612903,0.0425531914893617,0.0,0.0,0.0,0.0625,0.03225806451612903,0.0425531914893617,0.8282482624053955,0.8360060453414917,0.8321090340614319,0.05285370349884033
