generated_rule,ground_truth_rule,meteor,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bert_precision,bert_recall,bert_f1,cosine_similarity
"As a system, I want to set the session cookie only if the session has been modified or if it is permanent and the SESSION_REFRESH_EACH_REQUEST config is true, so that unnecessary cookies are not set.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.12285012285012285,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.0,0.0,0.0,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.8244692087173462,0.840823769569397,0.8325662016868591,-0.03388996422290802
"As a system, I want to set the session cookie only if the session has been modified or if it is permanent and the SESSION_REFRESH_EACH_REQUEST config is true, so that unnecessary cookies are not set.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.1744186046511628,0.21052631578947367,0.25806451612903225,0.23188405797101447,0.0,0.0,0.0,0.10526315789473684,0.12903225806451613,0.11594202898550723,0.8317902684211731,0.853695273399353,0.842600405216217,0.16769444942474365
"As a system, I want to set the session cookie only if the session has been modified or if it is permanent and the SESSION_REFRESH_EACH_REQUEST config is true, so that unnecessary cookies are not set.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.09174311926605504,0.05263157894736842,0.10526315789473684,0.07017543859649122,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.07017543859649122,0.8284738063812256,0.8599417209625244,0.8439145088195801,0.21110069751739502
"As a system, I want to set the session cookie only if the session has been modified or if it is permanent and the SESSION_REFRESH_EACH_REQUEST config is true, so that unnecessary cookies are not set.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.17431361709968676,0.15789473684210525,0.1935483870967742,0.17391304347826086,0.02702702702702703,0.03333333333333333,0.029850746268656716,0.13157894736842105,0.16129032258064516,0.14492753623188406,0.8248836994171143,0.8440836668014526,0.8343732953071594,-0.07347157597541809
"As a system, I want to set the session cookie only if the session has been modified or if it is permanent and the SESSION_REFRESH_EACH_REQUEST config is true, so that unnecessary cookies are not set.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.1791044776119403,0.18421052631578946,0.2413793103448276,0.208955223880597,0.0,0.0,0.0,0.10526315789473684,0.13793103448275862,0.11940298507462686,0.8437045216560364,0.8594330549240112,0.8514961004257202,0.12550459802150726
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.13745704467353953,0.18518518518518517,0.2,0.1923076923076923,0.0,0.0,0.0,0.1111111111111111,0.12,0.11538461538461538,0.864897608757019,0.8489538431167603,0.8568515777587891,0.13498789072036743
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.1508150429983314,0.18518518518518517,0.1724137931034483,0.17857142857142858,0.0,0.0,0.0,0.14814814814814814,0.13793103448275862,0.14285714285714285,0.8673504590988159,0.8554525971412659,0.8613604307174683,0.2318466454744339
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.",Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.1718213058419244,0.37037037037037035,0.3448275862068966,0.35714285714285715,0.0,0.0,0.0,0.18518518518518517,0.1724137931034483,0.17857142857142858,0.8707669973373413,0.8286488056182861,0.8491860032081604,0.5360120534896851
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.16290726817042608,0.3333333333333333,0.23684210526315788,0.2769230769230769,0.0,0.0,0.0,0.18518518518518517,0.13157894736842105,0.15384615384615383,0.8696421384811401,0.8394076824188232,0.8542574644088745,-0.023599758744239807
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.1488095238095238,0.25925925925925924,0.22580645161290322,0.24137931034482757,0.0,0.0,0.0,0.14814814814814814,0.12903225806451613,0.13793103448275862,0.8673946857452393,0.8483069539070129,0.8577446937561035,0.12295791506767273
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.09523809523809526,0.07407407407407407,0.10526315789473684,0.08695652173913043,0.0,0.0,0.0,0.07407407407407407,0.10526315789473684,0.08695652173913043,0.8424122333526611,0.8298783302307129,0.836098313331604,0.07297775149345398
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.14666417025525805,0.14814814814814814,0.12903225806451613,0.13793103448275862,0.038461538461538464,0.03333333333333333,0.03571428571428572,0.14814814814814814,0.12903225806451613,0.13793103448275862,0.8671849370002747,0.8433805704116821,0.8551170825958252,0.016845937818288803
"As a system, I want to return an expiration date for the session if it is permanent, so that the session can expire after a defined period.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.13761467889908252,0.18518518518518517,0.1724137931034483,0.17857142857142858,0.0,0.0,0.0,0.14814814814814814,0.13793103448275862,0.14285714285714285,0.8685187697410583,0.851508378982544,0.8599294424057007,-0.004529119469225407
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.15570934256055363,0.24,0.24,0.24,0.0,0.0,0.0,0.12,0.12,0.12,0.8645076751708984,0.8548800945281982,0.8596668839454651,0.1673615723848343
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.15176956858692844,0.24,0.20689655172413793,0.22222222222222224,0.0,0.0,0.0,0.2,0.1724137931034483,0.1851851851851852,0.8751885294914246,0.8674126863479614,0.8712832927703857,0.389344185590744
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.",Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.15570934256055363,0.32,0.27586206896551724,0.29629629629629634,0.0,0.0,0.0,0.16,0.13793103448275862,0.14814814814814817,0.8730947375297546,0.8325313925743103,0.8523306846618652,0.548094630241394
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.11335012594458437,0.2,0.13157894736842105,0.1587301587301587,0.0,0.0,0.0,0.16,0.10526315789473684,0.12698412698412698,0.8588448166847229,0.8431575298309326,0.8509289026260376,0.041007596999406815
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.1497005988023952,0.24,0.1935483870967742,0.21428571428571427,0.0,0.0,0.0,0.16,0.12903225806451613,0.14285714285714285,0.8736512660980225,0.8562933802604675,0.8648852109909058,0.1579950749874115
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.09615384615384616,0.08,0.10526315789473684,0.0909090909090909,0.0,0.0,0.0,0.08,0.10526315789473684,0.0909090909090909,0.8443903923034668,0.8415814638137817,0.842983603477478,0.08118179440498352
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.1076923076923077,0.16,0.12903225806451613,0.14285714285714285,0.0,0.0,0.0,0.12,0.0967741935483871,0.10714285714285714,0.8596463203430176,0.8410871028900146,0.8502654433250427,-0.06432968378067017
"As a system, I want to delete the session cookie if the session is empty and modified, so that stale session data is not retained.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.13846153846153844,0.16,0.13793103448275862,0.14814814814814817,0.0,0.0,0.0,0.16,0.13793103448275862,0.14814814814814817,0.8617010116577148,0.8543965816497803,0.858033299446106,0.022442450746893883
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.15625,0.25,0.24,0.24489795918367346,0.0,0.0,0.0,0.125,0.12,0.12244897959183673,0.8686256408691406,0.8514800667762756,0.8599674105644226,0.17118608951568604
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.126984126984127,0.25,0.20689655172413793,0.22641509433962265,0.0,0.0,0.0,0.16666666666666666,0.13793103448275862,0.1509433962264151,0.8734606504440308,0.8639668822288513,0.8686878085136414,0.2637588381767273
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.",Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.22065972222222224,0.375,0.3103448275862069,0.339622641509434,0.0,0.0,0.0,0.16666666666666666,0.13793103448275862,0.1509433962264151,0.8650599718093872,0.8212500810623169,0.8425859212875366,0.423927366733551
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.12626262626262627,0.25,0.15789473684210525,0.1935483870967742,0.0,0.0,0.0,0.20833333333333334,0.13157894736842105,0.16129032258064516,0.866180419921875,0.8410956859588623,0.8534537553787231,0.07248061895370483
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.13513513513513511,0.20833333333333334,0.16129032258064516,0.1818181818181818,0.0,0.0,0.0,0.16666666666666666,0.12903225806451613,0.14545454545454548,0.8681496977806091,0.8502581119537354,0.8591107130050659,0.17595165967941284
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.09661835748792272,0.08333333333333333,0.10526315789473684,0.0930232558139535,0.0,0.0,0.0,0.08333333333333333,0.10526315789473684,0.0930232558139535,0.8490395545959473,0.8378828167915344,0.843424379825592,0.15407264232635498
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.1080246913580247,0.16666666666666666,0.12903225806451613,0.14545454545454548,0.0,0.0,0.0,0.125,0.0967741935483871,0.10909090909090909,0.8648346662521362,0.8399145007133484,0.8521925210952759,-0.03122520074248314
"As a system, I want to check if the session is a null session to skip saving it, so that unnecessary operations are avoided.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.12345679012345678,0.16666666666666666,0.13793103448275862,0.1509433962264151,0.0,0.0,0.0,0.125,0.10344827586206896,0.11320754716981132,0.8707543611526489,0.8558199405670166,0.8632225394248962,0.07223580032587051
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.1206896551724138,0.14285714285714285,0.16,0.15094339622641512,0.0,0.0,0.0,0.10714285714285714,0.12,0.1132075471698113,0.8567371964454651,0.8557639122009277,0.8562503457069397,0.3009256422519684
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.14195583596214512,0.21428571428571427,0.20689655172413793,0.21052631578947367,0.0,0.0,0.0,0.14285714285714285,0.13793103448275862,0.14035087719298248,0.8571186661720276,0.8585444092750549,0.8578309416770935,0.2702396512031555
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.",Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.13793103448275862,0.2857142857142857,0.27586206896551724,0.28070175438596495,0.0,0.0,0.0,0.14285714285714285,0.13793103448275862,0.14035087719298248,0.8752201199531555,0.8434216976165771,0.8590267300605774,0.36910954117774963
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.08793969849246233,0.10714285714285714,0.07894736842105263,0.09090909090909091,0.0,0.0,0.0,0.10714285714285714,0.07894736842105263,0.09090909090909091,0.8428424596786499,0.834648847579956,0.8387256860733032,-0.04231813922524452
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.1044776119402985,0.14285714285714285,0.12903225806451613,0.13559322033898305,0.0,0.0,0.0,0.14285714285714285,0.12903225806451613,0.13559322033898305,0.8447520136833191,0.8466598391532898,0.8457048535346985,0.07729395478963852
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.07177033492822966,0.03571428571428571,0.05263157894736842,0.0425531914893617,0.0,0.0,0.0,0.03571428571428571,0.05263157894736842,0.0425531914893617,0.8437273502349854,0.8465503454208374,0.8451364636421204,0.16019564867019653
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.10736196319018404,0.14285714285714285,0.12903225806451613,0.13559322033898305,0.0,0.0,0.0,0.14285714285714285,0.12903225806451613,0.13559322033898305,0.8556402921676636,0.8491401076316833,0.8523778319358826,0.18679234385490417
"As a system, I want to use the SESSION_COOKIE_NAME config to determine the name of the session cookie, so that the cookie can be correctly identified.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.1533742331288344,0.10714285714285714,0.10344827586206896,0.10526315789473684,0.0,0.0,0.0,0.10714285714285714,0.10344827586206896,0.10526315789473684,0.8642030358314514,0.8583605289459229,0.861271858215332,0.09613107144832611
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.19998308811094204,0.16666666666666666,0.2,0.1818181818181818,0.0,0.0,0.0,0.13333333333333333,0.16,0.14545454545454545,0.8514658212661743,0.8565807342529297,0.854015588760376,0.36386093497276306
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.1567398119122257,0.2,0.20689655172413793,0.20338983050847456,0.0,0.0,0.0,0.13333333333333333,0.13793103448275862,0.13559322033898305,0.8493123650550842,0.8585054278373718,0.8538841605186462,0.22366701066493988
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.",Sessions are stored in a signed cookie that normally disappears when the browser closes. Setting permanent to True keeps it alive for as long as PERMANENT_SESSION_LIFETIME says.,0.17123287671232876,0.3,0.3103448275862069,0.3050847457627119,0.0,0.0,0.0,0.16666666666666666,0.1724137931034483,0.16949152542372883,0.8691020011901855,0.8440520763397217,0.8563939332962036,0.37385421991348267
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","Trailing slashes matter for routing. A route defined with a trailing slash will redirect a request without one to the slash version, and a route without a trailing slash returns a 404 if someone requests it with one.",0.13300781250000002,0.13333333333333333,0.10526315789473684,0.11764705882352941,0.034482758620689655,0.02702702702702703,0.030303030303030304,0.1,0.07894736842105263,0.08823529411764706,0.8406529426574707,0.8359107971191406,0.838275134563446,-0.03407393395900726
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","If a route has a default value and also accepts POST, the version with the default should only handle GET, since a redirect can't carry form data along with it.",0.11869436201780414,0.1,0.0967741935483871,0.09836065573770492,0.0,0.0,0.0,0.1,0.0967741935483871,0.09836065573770492,0.8378973007202148,0.8449340462684631,0.8414009809494019,0.13352292776107788
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","Routes default to handling GET, along with HEAD. OPTIONS gets added automatically unless provide_automatic_options is turned off.",0.0947867298578199,0.06666666666666667,0.10526315789473684,0.0816326530612245,0.0,0.0,0.0,0.06666666666666667,0.10526315789473684,0.0816326530612245,0.8365514278411865,0.8481353521347046,0.8423035740852356,0.16960501670837402
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","A view's endpoint name comes from its function name unless you set one explicitly, and it automatically gets prefixed with the blueprint's name if it's registered through one.",0.10670731707317073,0.06666666666666667,0.06451612903225806,0.06557377049180328,0.0,0.0,0.0,0.06666666666666667,0.06451612903225806,0.06557377049180328,0.8444608449935913,0.8424094915390015,0.8434339761734009,0.03244975209236145
"As a system, I want to use the SESSION_COOKIE_DOMAIN config to determine the domain for the session cookie, so that the cookie is sent to the correct domain.","If a view function has a required_methods attribute, Flask will always include those methods on the route, even if you explicitly set different ones in the route() call.",0.1524390243902439,0.1,0.10344827586206896,0.10169491525423728,0.0,0.0,0.0,0.1,0.10344827586206896,0.10169491525423728,0.8595501184463501,0.8596452474594116,0.8595976829528809,0.04905117303133011
"As a system, I want to use the SESSION_COOKIE_PATH config to determine the path for which the cookie should be valid, so that the cookie is only sent for the appropriate paths.","request, session, g, and current_app are all proxies tied to a context. They only work while the right app or request context is active.",0.13513513513513511,0.17647058823529413,0.24,0.20338983050847456,0.0,0.0,0.0,0.11764705882352941,0.16,0.13559322033898305,0.8572078347206116,0.8591836094856262,0.8581945300102234,0.36741146445274353
"As a system, I want to use the SESSION_COOKIE_PATH config to determine the path for which the cookie should be valid, so that the cookie is only sent for the appropriate paths.","Flask's session object doesn't notice when you mutate something in place, like appending to a list. You need to manually set session.modified = True when that happens.",0.1238390092879257,0.14705882352941177,0.1724137931034483,0.15873015873015872,0.0,0.0,0.0,0.11764705882352941,0.13793103448275862,0.126984126984127,0.8515843152999878,0.8569209575653076,0.8542442917823792,0.19913384318351746
